"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"GenericTest\EFICompliantTest","35","10","25"
"GenericTest\FloatingPointABITest","2","0","2"
"NetworkSupportTest\SimpleNetworkProtocolTest","324","0","324"
"NetworkSupportTest\PXEBaseCodeProtocolTest","56","0","56"
"NetworkSupportTest\VLANConfigProtocolTest","34","0","34"
"NetworkSupportTest\IPsecConfigProtocolTest","60","0","60"
"NetworkSupportTest\IPsec2ProtocolTest","31","0","31"
"HIITest\HIIDatabaseProtocolTest","52","0","52"
"HIITest\HIIStringProtocolTest","36","0","36"
"HIITest\HIIImageProtocolTest","30","0","30"
"HIITest\HIIImageExProtocolTest","34","0","34"
"HIITest\HIIFontProtocolTest","37","0","37"
"HIITest\HIIConfigAccessProtocolTest","228","3","225"
"HIITest\HIIConfigRoutingProtocolTest","30","0","30"
"HIITest\ConfigKeywordHandlerTest","21","0","21"
"Total service\Protocol","1010","13","997"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"GenericTest\EFICompliantTest","5.22.1.2.5","0","0","98551AE7-5020-4DDD-861A-CFFFB4D60382","FAIL","EFI Compliant - PXE_BC protocols and one of UNDI/SNP/MNP must be implemented if a platform supports to boot from a network device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1428:SetupMode equal zero - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.18","0","0","5AEA7246-BCF9-4BA4-81D2-832C984146F3","FAIL","UEFI-Compliant - EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL must be implemented if a platform includes an NVM Express controller.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2185:NVM Express Pass Thru protocol - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.19","0","0","5CB0CDB5-AC80-4983-B710-4B0BF0191563","FAIL","UEFI-Compliant - EFI_BLOCK_IO_PROTOCOL must be existed if the platform supports booting from a block-oriented NVM Express controller. EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL may be required.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2306:NVMExpressPassThru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.9","0","0","2B83418F-E7FB-4528-B6FF-C9D487AE2EFF","FAIL","EFI Compliant - SCSI_PASS_THRU protocol must be implemented if a platform includes an I/O system that uses SCSI command packets.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2379:Ext SCSI Pass Thru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.13","0","0","28C068F2-F398-488A-B059-534E982D9C85","FAIL","UEFI-Compliant EFI_SCSI IO_PROTOCOL, EFI_Block IO_PROTOCOL and EFI_EXT_SCSI_PASS_THRU_PROTOCOL must be implemented if a platform supports booting from a SCSI peripheral device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2478:SCSI IO - No, Block IO - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.10","0","0","3EE22696-0875-46F4-8884-BA124C7EAFF0","FAIL","EFI Compliant - DEBUG_SUPPORT and DEBUG_PORT protocols must be implemented if a platform supports debugging capabilities.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2690:Debug Support - Yes, Debug Port - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.20","0","0","563F654F-ABA8-4539-804B-506305072623","FAIL","UEFI-Compliant - EFI_ATA_PASS_THRU_PROTOCOL must be implemented if a platform includes an I/O subsystem that utilizes ATA command packets.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2829:Ata Pass Thru - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.23","0","0","CB6F7B77-0B15-43F7-A95B-8C7F9FD70B21","FAIL","UEFI-Compliant - EFI_TLS_PROTOCOL, EFI_TLS_SERVICE_BINDING_PROTOCOL, EFI_TLS_CONFIGURATION_PROTOCOL must be existed if the platform supports TLS feature.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3261:TLSSB-Y, TLSConfig-N","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.25","0","0","F0DC12FA-3C4B-43F7-A69E-A5BE6FCC90A1","FAIL","UEFI-Compliant - EFI_EAP_PROTOCOL, EFI_EAP_CONFIGURATION_PROTOCOL, EFI_EAP_MANAGEMENT2_PROTOCOL must be existed if the platform includes the ability to perform a wireless boot from a network device with EAP feature, and if this platform provides a standalone wireless EAP driver.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3558:EAP - No, EAP Config - No, EAP Management2 - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"GenericTest\EFICompliantTest","5.22.1.2.26","0","0","87E50392-F5A2-42B8-8112-68BEC902B9BC","FAIL","UEFI-Compliant - EFI_BLUETOOTH_HC_PROTOCOL, EFI_BLUETOOTH_IO_PROTOCOL, EFI_BLUETOOTH_CONFIG_PROTOCOL must be existed if the platform supports classic Bluetooth.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3653:BLUETOOTH HC - No, BLUETOOTH Service Binding - No, BLUETOOTH Config - No","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B","No device path","PlatformSpecificElements_0_0_A0A8BED3-3D6F-4AD8-907A-84D52EE1543B.log"
"HIITest\HIIConfigAccessProtocolTest","5.18.6.1.5","16","0","24DCF8BF-BFBF-4588-BA0F-771E244E3E08","FAIL","HII_CONFIG_ACCCESS_PROTOCOL.ExtractConfig - ExtractConfig() returns EFI_SUCCESS with valid parameters and and Progress points to the Requests null terminator.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Protocol\HIIConfigAccess\BlackBoxTest\HIIConfigAccessBBTestFunction.c:413: Status - Invalid Parameter","0x00010000","2A85387E-DCF9-45E9-B38F-5DA17541CF1A","Acpi(PNP0A03,0)/Pci(1C|1)/Pci(0|0)/Mac(001E67AD5F9C)","ExtractConfigFunction_16_0_2A85387E-DCF9-45E9-B38F-5DA17541CF1A.log"
"HIITest\HIIConfigAccessProtocolTest","5.18.6.1.5","21","0","24DCF8BF-BFBF-4588-BA0F-771E244E3E08","FAIL","HII_CONFIG_ACCCESS_PROTOCOL.ExtractConfig - ExtractConfig() returns EFI_SUCCESS with valid parameters and and Progress points to the Requests null terminator.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Protocol\HIIConfigAccess\BlackBoxTest\HIIConfigAccessBBTestFunction.c:413: Status - Invalid Parameter","0x00010000","2A85387E-DCF9-45E9-B38F-5DA17541CF1A","Acpi(PNP0A03,0)/Pci(1C|2)/Pci(0|0)/Mac(001E67AD5F9D)","ExtractConfigFunction_21_0_2A85387E-DCF9-45E9-B38F-5DA17541CF1A.log"
"HIITest\HIIConfigAccessProtocolTest","5.18.6.1.7","24","0","AB163674-6C27-4169-A6A9-E19C88149496","FAIL","HII_CONFIG_ACCESS_PROTOCOL.ExtractConfig - ExtractConfig() Check if Results is in <MultiConfigAltResp> format","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Protocol\HIIConfigAccess\BlackBoxTest\HIIConfigAccessBBTestFunction.c:527:","0x00010000","2A85387E-DCF9-45E9-B38F-5DA17541CF1A","Acpi(PNP0A03,0)/Pci(1C|2)/Pci(0|0)/Mac(001E67AD5F9D)/VenHw(ECEBCB00-D9C8-11E4-AF3D-8CDCD426C973)","ExtractConfigFunction_24_0_2A85387E-DCF9-45E9-B38F-5DA17541CF1A.log"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID"
"GenericTest\EFICompliantTest","5.22.1.2.1","0","0","8F7556C2-4665-4353-A3AF-9C005A1E63E1","PASS","EFI Compliant - SIMPLE_INPUT and SIMPLE_TEXT_OUT protocols must be implemented if a platform includes console devices.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:840:Text Input - Yes, Text Output - Yes, Text InputEx","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.17","0","0","B7CD2D76-EA43-4013-B7D1-59EB2EC9BF1B","PASS","UEFI-Compliant - Whether platform includes a configuration infrastructure","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:919:HiiDatabase - Yes, HiiString - Yes, HiiConfigRouting - Yes, HiiConfigAccess - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.2","0","0","72BA0E86-58E5-48DD-8529-88C68383118D","PASS","EFI Compliant - UGA_DRAW protocol must be implemented if a platform includes graphical console devices.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1061:GOP - Yes, EDID Discovered - Yes, EDID Active - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.3","0","0","18670DB1-89FB-4DE4-B10F-898E047D952A","PASS","EFI Compliant - SIMPLE_POINTER protocol must be implemented if a platform includes a pointer device as part of its console support.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1132:Pointer - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.4","0","0","BF38A3FD-58AC-419A-ABC2-C60BAE9CFE67","PASS","EFI Compliant - BLOCK_IO, DISK_IO, SIMPLE_FILE_SYSTEM, UNICODE_COLLATION protocols must be implemented if a platform supports to boot from a disk device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1246:Block IO - Yes, Disk IO - Yes, Simple FS - Yes, Unicode Collation - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","","0","0","76A621B0-8C53-407D-8486-9A6E6332D3CE","PASS","UEFI Compliant-UEFI General Network Application required","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1619:MnpSB-Y,ArpSB-Y,Ip4SB-Y,Dhcp4SB-Y,Tcp4SB-Y,Udp4SB-Y,Ip4Config2-Y,Mnp-Y,Arp-Y,Ip4-Y,Dhcp4-Y,Tcp4-Y,Udp4-Y","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.15","0","0","4C82EB2D-C785-410C-95D1-AE27122144C8","PASS","UEFI-Compliant - UEFI V6 General Network Application required.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1813:Dhcp6SB-Y, Tcp6SB-Y, Ip6SB-Y, Udp6SB-Y, Ip6Config-Y,Dhcp6-Y,Tcp6-Y,Ip6-Y,Udp6-Y","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.11","0","0","329027CE-406E-48C8-8AC1-A02C1A6E3983","PASS","EFI Compliant - PLATFORM_DRIVER_OVERRIDE protocol must be implemented if a platform includes the ability to override the default driver.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1872:VLAN - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.6","0","0","517BCBEB-4982-4A7E-8551-CA847DDC21C2","PASS","EFI Compliant - SERIAL_IO protocol must be implemented if a platform includes a byte-stream device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:1945:Serial IO - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.7","0","0","213A75C9-7F3D-42DB-B32A-02DBD698319D","PASS","EFI Compliant - PCI_ROOT_BRIDGE_IO and PCI_IO protocols must be implemented if a platform includes PCI bus support.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2030:PCI Root Bridge - Yes, PCI IO - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.8","0","0","0CCD5843-5BB5-4FC2-A732-DB17C414A43D","PASS","EFI Compliant - USB_HC and USB_IO protocols must be implemented if a platform includes USB bus support.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2115:USB HC - Yes, USB IO - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.14","0","0","6B7077A6-4B13-4E13-9B1F-0C4B3A8669E2","PASS","UEFI-Compliant EFI_ISCSI_INITIATOR_NAME_PROTOCOL and EFI_AUTHENTICATION_INFO_PROTOCOL must be implemented if a platform supports booting from a ISCSI peripheral device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2602: Iscsi Initiator Name - Yes, Authentication Info - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.16","0","0","1D0A2F2A-0924-4B8C-9FC7-B185CC22E118","PASS","UEFI-Compliant - Whether EBC Interpreter protocol must exist in this platform","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:2904:Status - Success, Expected - Success","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.21","0","0","2E6D1733-6D39-49AB-A886-1B6DE44566A8","PASS","UEFI-Compliant - EFI_DNS4_PROTOCOL, EFI_DNS4_SERVICE_BINDING_PROTOCOL must be existed if the platform supports DNS for IPv4 stack.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3053:DNS4SB-Y, DNS4-Y","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.22","0","0","E02A6EF3-4B70-40EC-AA23-50B7B972B065","PASS","UEFI-Compliant - EFI_DNS6_PROTOCOL, EFI_DNS6_SERVICE_BINDING_PROTOCOL must be existed if the platform supports DNS for IPv6 stack.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3181:DNS6SB-Y, DNS6-Y","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.2.24","0","0","77FDDB95-5969-4FB4-A218-5C0C760B0564","PASS","UEFI-Compliant - EFI_HTTP_PROTOCOL, EFI_HTTP_SERVICE_BINDING_PROTOCOL, EFI_HTTP_UTILITIES_PROTOCOL must be existed if the platform includes the ability to perform a HTTP-based boot from a network device.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3465:HTTPSB-Y, HTTP Utilities-Y, HTTP-Y","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","","0","0","B27660E2-0E87-4794-82F1-E6BDBD8B7442","PASS","UEFI Compliant - IPsec protocols must be implemented","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestPlatform_uefi.c:3806:IPSEC_CONFIG - Yes, IPSEC2 - Yes","0x00010001","A0A8BED3-3D6F-4AD8-907A-84D52EE1543B"
"GenericTest\EFICompliantTest","5.22.1.1.1","0","0","F6A871E3-EF8A-420F-8201-35B61CE2E8DB","PASS","EFI Compliant - EFI System Table must be implemented.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestRequired_uefi.c:293:Signature - 5453595320494249, Expected - 5453595320494249","0x00010001","117C9ABC-489D-4504-ACDB-12AACE8F505B"
"GenericTest\EFICompliantTest","5.22.1.1.2","0","0","ADDAB6ED-5A17-4327-8FB1-72933D1A7BBA","PASS","EFI Compliant - EFI Boot Services Table must be implemented.","c:\work\sct\utwg\uefi-sct\SctPkg\TestCase\UEFI\EFI\Generic\EfiCompliant\BlackBoxTest\EfiCompliantBBTestRequired_uefi.c:434:Signature - 56524553544F4F42, Expected - 56524553544F4F42","0x00010001","117C9ABC-489D-4504-ACDB-12AACE8F505B"
